gene.name	time	gene.regulation	mean
PHF20L1	180	up-regulated	0.0731963521062262
PHF20L1	240	up-regulated	-0.0635812294130524
PHF20L1	300	up-regulated	0.765403145718728
PHF20L1	360	up-regulated	0.856850729012168
PHF20L1	420	up-regulated	1.42686944041372
PHF20L1	480	up-regulated	1.36023631198884
PHF20L1	600	up-regulated	2.10215691523177
PHF20L1	720	up-regulated	2.31424748849451
EMP1	0	up-regulated	0
EMP1	30	up-regulated	0.0117767659071006
EMP1	60	up-regulated	0.85674490098036
EMP1	120	up-regulated	0.903273440171208
EMP1	180	up-regulated	1.00068841984891
EMP1	240	up-regulated	1.29084924830574
EMP1	300	up-regulated	1.81489359698861
EMP1	360	up-regulated	2.14352392954101
EMP1	420	up-regulated	1.89428105969825
EMP1	480	up-regulated	1.93600594925596
EMP1	600	up-regulated	2.50057704125702
EMP1	720	up-regulated	3.04570591855339
STIM1	0	up-regulated	0
STIM1	30	up-regulated	0.00522700743287308
STIM1	60	up-regulated	0.228686607608698
STIM1	120	up-regulated	0.302086138171211
STIM1	180	up-regulated	0.195841676435511
STIM1	240	up-regulated	0.453837101074747
STIM1	300	up-regulated	0.762686812406852
STIM1	360	up-regulated	0.78515153754839
STIM1	420	up-regulated	1.29046694545883
STIM1	480	up-regulated	1.55783609202839
STIM1	600	up-regulated	2.5252461417449
STIM1	720	up-regulated	2.56453023237302
SMC2	0	down-regulated	0
SMC2	30	down-regulated	0.126139086577962
SMC2	60	down-regulated	0.374867891496845
SMC2	120	down-regulated	0.541843673101204
SMC2	180	down-regulated	0.340466322430128
SMC2	240	down-regulated	-0.121679623921165
SMC2	300	down-regulated	-0.416848524648071
SMC2	360	down-regulated	-1.05147253178316
SMC2	420	down-regulated	-1.2208158228989
SMC2	480	down-regulated	-0.953832040743781
SMC2	600	down-regulated	-1.98546577819632
SMC2	720	down-regulated	-2.39312740528498
LEPROT	0	up-regulated	0
LEPROT	30	up-regulated	-0.235895694027673
LEPROT	60	up-regulated	0.813154737296026
LEPROT	120	up-regulated	0.740627441145226
LEPROT	180	up-regulated	0.937167501720841
LEPROT	240	up-regulated	1.32948568148113
LEPROT	300	up-regulated	1.49094015514978
LEPROT	360	up-regulated	1.6362623340113
LEPROT	420	up-regulated	1.83687061737073
LEPROT	480	up-regulated	1.7445736633441
LEPROT	600	up-regulated	2.33022766800914
LEPROT	720	up-regulated	2.94011020567606
RMI2	0	down-regulated	0
RMI2	30	down-regulated	0.0387004688716938
RMI2	60	down-regulated	-0.0796931834136954
RMI2	120	down-regulated	0.0359899301958549
RMI2	180	down-regulated	0.0427495451652301
RMI2	240	down-regulated	0.0790573780452886
RMI2	300	down-regulated	-0.0593641433449067
RMI2	360	down-regulated	-0.672213591607939
RMI2	420	down-regulated	-1.40278742334751
RMI2	480	down-regulated	-1.50125359684942
RMI2	600	down-regulated	-2.1488213645715
RMI2	720	down-regulated	-2.56716984242582
TUB	0	down-regulated	0
TUB	30	down-regulated	-0.0732821171654193
TUB	60	down-regulated	-0.196879946355898
TUB	120	down-regulated	-0.380950131880329
TUB	180	down-regulated	-0.161653104069363
TUB	240	down-regulated	-0.591703423224321
TUB	300	down-regulated	-0.923424802712187
TUB	360	down-regulated	-1.27461795368292
TUB	420	down-regulated	-1.51145827620924
TUB	480	down-regulated	-1.61487138189977
TUB	600	down-regulated	-2.49336851979795
TUB	720	down-regulated	-2.59035336959677
F11R	0	up-regulated	0
F11R	30	up-regulated	0.150196634743395
F11R	60	up-regulated	0.386518940055148
F11R	120	up-regulated	0.779955502138757
F11R	180	up-regulated	1.02526305820334
F11R	240	up-regulated	0.959558412073245
F11R	300	up-regulated	1.35125067831942
F11R	360	up-regulated	1.41540673009628
F11R	420	up-regulated	1.67743399991969
F11R	480	up-regulated	1.70133936165273
F11R	600	up-regulated	2.88932312005854
F11R	720	up-regulated	2.67359709829852
AOX1	0	up-regulated	0
AOX1	30	up-regulated	-0.00721925643482746
AOX1	60	up-regulated	0.496280097341883
AOX1	120	up-regulated	0.589099108646808
AOX1	180	up-regulated	0.448790622061031
AOX1	240	up-regulated	0.780224544503613
AOX1	300	up-regulated	0.807703771714886
AOX1	360	up-regulated	1.18274187329774
AOX1	420	up-regulated	1.43774118852738
AOX1	480	up-regulated	1.78127855437283
AOX1	600	up-regulated	2.30481939645474
AOX1	720	up-regulated	2.78050223520831
FANCI	0	down-regulated	0
FANCI	30	down-regulated	0.132603180290489
FANCI	60	down-regulated	0.148848753044657
FANCI	120	down-regulated	-0.16365192113637
FANCI	180	down-regulated	-0.0557722539952289
FANCI	240	down-regulated	-0.057175439195562
FANCI	300	down-regulated	-0.592707026450659
FANCI	360	down-regulated	-0.460976116049197
FANCI	420	down-regulated	-1.07081551086976
FANCI	480	down-regulated	-1.23072633109158
FANCI	600	down-regulated	-2.24712048055028
FANCI	720	down-regulated	-2.60565548406739
IL13RA1	0	up-regulated	0
IL13RA1	30	up-regulated	0.0565924490033942
IL13RA1	60	up-regulated	0.848754759323086
IL13RA1	120	up-regulated	1.28206249656751
IL13RA1	180	up-regulated	1.10140343657017
IL13RA1	240	up-regulated	1.50924928518191
IL13RA1	300	up-regulated	1.60005068077888
IL13RA1	360	up-regulated	2.12741312005382
IL13RA1	420	up-regulated	1.83143345959701
IL13RA1	480	up-regulated	2.04206357892775
IL13RA1	600	up-regulated	2.86128719801019
IL13RA1	720	up-regulated	2.97274698471755
AKAP12	0	up-regulated	0
AKAP12	30	up-regulated	0.350253144925787
AKAP12	60	up-regulated	0.568721182990492
AKAP12	120	up-regulated	0.985154470383769
AKAP12	180	up-regulated	1.31402663764524
AKAP12	240	up-regulated	1.13937663915203
AKAP12	300	up-regulated	2.12583672646646
AKAP12	360	up-regulated	2.09729633282559
AKAP12	420	up-regulated	2.56213015400675
AKAP12	480	up-regulated	2.29461043821043
AKAP12	600	up-regulated	2.68511390445863
AKAP12	720	up-regulated	2.67794782299046
EPHB2	0	down-regulated	0
EPHB2	30	down-regulated	0.0326917440759699
EPHB2	60	down-regulated	0.117965697653992
EPHB2	120	down-regulated	0.521788592199585
EPHB2	180	down-regulated	-0.0883214890427312
EPHB2	240	down-regulated	-0.260124263743068
EPHB2	300	down-regulated	-0.944450796890651
EPHB2	360	down-regulated	-1.44784281359783
EPHB2	420	down-regulated	-1.54713760324433
EPHB2	480	down-regulated	-1.62198148892175
EPHB2	600	down-regulated	-1.97664453999517
EPHB2	720	down-regulated	-2.26233876707583
FANCG	0	down-regulated	0
FANCG	30	down-regulated	-0.141896442725359
FANCG	60	down-regulated	-0.706946448654324
FANCG	120	down-regulated	-0.552087459111639
FANCG	180	down-regulated	-0.741950644847758
FANCG	240	down-regulated	-1.08353414599979
FANCG	300	down-regulated	-1.230301148952
FANCG	360	down-regulated	-1.36587295643133
FANCG	420	down-regulated	-1.51156418030431
FANCG	480	down-regulated	-1.79906318379172
FANCG	600	down-regulated	-2.48354240013749
FANCG	720	down-regulated	-3.06566236457503
KANK2	0	up-regulated	0
KANK2	30	up-regulated	0.00762170465439027
KANK2	60	up-regulated	-0.0271284608153011
KANK2	120	up-regulated	-0.097908502833018
KANK2	180	up-regulated	0.167663361942677
KANK2	240	up-regulated	0.391761275417211
KANK2	300	up-regulated	0.720248733097544
KANK2	360	up-regulated	1.10924319303416
KANK2	420	up-regulated	1.58556909628341
KANK2	480	up-regulated	1.65399475272607
KANK2	600	up-regulated	2.13110780790933
KANK2	720	up-regulated	2.39086057387262
CHAF1B	0	down-regulated	0
CHAF1B	30	down-regulated	0.012031735364504
CHAF1B	60	down-regulated	0.295738956470893
CHAF1B	120	down-regulated	0.533879413598652
CHAF1B	180	down-regulated	0.437999118812659
CHAF1B	240	down-regulated	0.302529470128668
CHAF1B	300	down-regulated	-0.127323962397642
CHAF1B	360	down-regulated	-0.471845470868484
CHAF1B	420	down-regulated	-1.23638991636538
CHAF1B	480	down-regulated	-1.46706959877853
CHAF1B	600	down-regulated	-1.95287701035006
CHAF1B	720	down-regulated	-2.27436058413513
FANCA	0	down-regulated	0
FANCA	30	down-regulated	0.186446682076598
FANCA	60	down-regulated	-0.122430522876495
FANCA	120	down-regulated	0.212166097491994
FANCA	180	down-regulated	-0.0865607150271293
FANCA	240	down-regulated	-0.652815239110437
FANCA	300	down-regulated	-0.435576489359462
FANCA	360	down-regulated	-0.812224735525825
FANCA	420	down-regulated	-1.35642823163479
FANCA	480	down-regulated	-1.33371577457953
FANCA	600	down-regulated	-1.99159857803294
FANCA	720	down-regulated	-2.69584753273669
BEGAIN	0	down-regulated	0
BEGAIN	30	down-regulated	0.355478688364145
BEGAIN	60	down-regulated	-0.74851183163574
BEGAIN	120	down-regulated	-0.300619729724831
BEGAIN	180	down-regulated	-0.945856810365084
BEGAIN	240	down-regulated	-0.878847881020418
BEGAIN	300	down-regulated	-1.3480331134099
BEGAIN	360	down-regulated	-1.53703265771536
BEGAIN	420	down-regulated	-1.85471143721842
BEGAIN	480	down-regulated	-2.03014965058508
BEGAIN	600	down-regulated	-2.3013149058727
BEGAIN	720	down-regulated	-2.62144822491218
ITGA1	0	up-regulated	0
ITGA1	30	up-regulated	0.339718388889504
ITGA1	60	up-regulated	0.365839958009608
ITGA1	120	up-regulated	0.378369479806256
ITGA1	180	up-regulated	0.55180952326668
ITGA1	240	up-regulated	0.631885310696137
ITGA1	300	up-regulated	1.23581378090768
ITGA1	360	up-regulated	1.34445816594323
ITGA1	420	up-regulated	1.71846255170212
ITGA1	480	up-regulated	1.33352473227559
ITGA1	600	up-regulated	2.69260241889183
ITGA1	720	up-regulated	2.76122500908427
TRAF3	0	down-regulated	0
TRAF3	30	down-regulated	-0.190939696408301
TRAF3	60	down-regulated	-0.494001783983173
TRAF3	120	down-regulated	-0.317940337893096
TRAF3	180	down-regulated	-0.849608741719199
TRAF3	240	down-regulated	-0.857609188551202
TRAF3	300	down-regulated	-1.6165548021387
TRAF3	360	down-regulated	-2.29901872480156
TRAF3	420	down-regulated	-1.97590390436067
TRAF3	480	down-regulated	-1.79528736515495
TRAF3	600	down-regulated	-2.34583424271528
TRAF3	720	down-regulated	-2.73228163259403
C1orf21	0	up-regulated	0
C1orf21	30	up-regulated	0.0621320188064964
C1orf21	60	up-regulated	0.386821367570876
C1orf21	120	up-regulated	0.17207380742415
C1orf21	180	up-regulated	0.646465989851007
C1orf21	240	up-regulated	0.858507661800057
C1orf21	300	up-regulated	1.65563589790168
C1orf21	360	up-regulated	1.81311744200928
C1orf21	420	up-regulated	1.47762177541087
C1orf21	480	up-regulated	1.33093505916618
C1orf21	600	up-regulated	2.41491042416363
C1orf21	720	up-regulated	2.75894497580198
NBEAL2	0	up-regulated	0
NBEAL2	30	up-regulated	0.0258013708064986
NBEAL2	60	up-regulated	0.349962699465908
NBEAL2	120	up-regulated	0.480479741221518
NBEAL2	180	up-regulated	0.675275313210533
NBEAL2	240	up-regulated	0.81287485572316
NBEAL2	300	up-regulated	1.22348122515681
NBEAL2	360	up-regulated	1.35862438208276
NBEAL2	420	up-regulated	1.80930044429331
NBEAL2	480	up-regulated	1.91595978277495
NBEAL2	600	up-regulated	2.39715691207984
NBEAL2	720	up-regulated	2.47195548456964
SGPP2	0	up-regulated	0
SGPP2	30	up-regulated	0.0379410728878749
SGPP2	60	up-regulated	0.286419641356831
SGPP2	120	up-regulated	0.390491649698806
SGPP2	180	up-regulated	0.370723286955824
SGPP2	240	up-regulated	0.431358085683176
SGPP2	300	up-regulated	0.717629981429073
SGPP2	360	up-regulated	0.836299256131336
SGPP2	420	up-regulated	1.42429723852684
SGPP2	480	up-regulated	1.70947581675182
SGPP2	600	up-regulated	2.27992156641742
SGPP2	720	up-regulated	2.66899480410032
OCA2	0	up-regulated	0
OCA2	30	up-regulated	0.133444296100058
OCA2	60	up-regulated	0.239141332346513
OCA2	120	up-regulated	0.221692024603526
OCA2	180	up-regulated	0.600713873119231
OCA2	240	up-regulated	0.439808371390865
OCA2	300	up-regulated	1.29430001805086
OCA2	360	up-regulated	0.838520285747701
OCA2	420	up-regulated	1.46845936555122
OCA2	480	up-regulated	1.44743437999205
OCA2	600	up-regulated	2.68656118673331
OCA2	720	up-regulated	2.61138902271688
SRGN	0	up-regulated	0
SRGN	30	up-regulated	0.0523810305375634
SRGN	60	up-regulated	0.600284069275351
SRGN	120	up-regulated	0.761280247213265
SRGN	180	up-regulated	0.786522297258306
SRGN	240	up-regulated	0.980373997218257
SRGN	300	up-regulated	1.21780416932253
SRGN	360	up-regulated	1.56659789212707
SRGN	420	up-regulated	1.84243618492521
SRGN	480	up-regulated	1.8031293827026
SRGN	600	up-regulated	2.6634156658413
SRGN	720	up-regulated	2.72493332618937
ITGA11	0	down-regulated	0
ITGA11	30	down-regulated	-0.147794047553849
ITGA11	60	down-regulated	-0.206565055026107
ITGA11	120	down-regulated	-0.366460268260165
ITGA11	180	down-regulated	-0.794795689531776
ITGA11	240	down-regulated	-1.09605668042357
ITGA11	300	down-regulated	-1.39220520064387
ITGA11	360	down-regulated	-1.59696474313957
ITGA11	420	down-regulated	-1.82964937444254
ITGA11	480	down-regulated	-1.77056061978911
ITGA11	600	down-regulated	-2.4619418228933
ITGA11	720	down-regulated	-2.62270967552328
ACOX1	0	up-regulated	0
ACOX1	30	up-regulated	0.194333911073377
ACOX1	60	up-regulated	0.0945570108921537
ACOX1	120	up-regulated	-0.0144188745116095
ACOX1	180	up-regulated	0.350324455060246
ACOX1	240	up-regulated	0.894512175438297
ACOX1	300	up-regulated	0.63499620421699
ACOX1	360	up-regulated	1.2093836939109
ACOX1	420	up-regulated	1.79303910179155
ACOX1	480	up-regulated	1.65245150980521
ACOX1	600	up-regulated	1.83469838215595
ACOX1	720	up-regulated	2.62006004427978
ZNF367	0	down-regulated	0
ZNF367	30	down-regulated	0.0462870719247175
ZNF367	60	down-regulated	-0.127005989499486
ZNF367	120	down-regulated	0.194452389332152
ZNF367	180	down-regulated	0.143471581547634
ZNF367	240	down-regulated	-0.0689220503605259
ZNF367	300	down-regulated	-0.480047736031918
ZNF367	360	down-regulated	-0.76589597199352
ZNF367	420	down-regulated	-1.61730464152519
ZNF367	480	down-regulated	-1.62378249723224
ZNF367	600	down-regulated	-2.15497500221843
ZNF367	720	down-regulated	-2.33965641743391
RRM1	0	down-regulated	0
RRM1	30	down-regulated	0.054665964610652
RRM1	60	down-regulated	-0.0780636748834322
RRM1	120	down-regulated	-0.0853845584532267
RRM1	180	down-regulated	-0.000971562064660092
RRM1	240	down-regulated	-0.0856697876832184
RRM1	300	down-regulated	-0.380109544893698
RRM1	360	down-regulated	-0.510661340371281
RRM1	420	down-regulated	-1.21910538263951
RRM1	480	down-regulated	-1.42612238085744
RRM1	600	down-regulated	-2.16275657868987
RRM1	720	down-regulated	-2.55209842397504
MARCKSL1	0	down-regulated	0
MARCKSL1	30	down-regulated	0.242699409529513
MARCKSL1	60	down-regulated	0.253405650594855
MARCKSL1	120	down-regulated	0.345060918933553
MARCKSL1	180	down-regulated	-0.337086615243506
MARCKSL1	240	down-regulated	-0.37799183972764
MARCKSL1	300	down-regulated	-0.725087354664416
MARCKSL1	360	down-regulated	-1.38905478907075
MARCKSL1	420	down-regulated	-1.46170955602452
MARCKSL1	480	down-regulated	-1.76906481676933
MARCKSL1	600	down-regulated	-1.91567878924345
MARCKSL1	720	down-regulated	-2.18894636291814
ANKRD29	0	up-regulated	0
ANKRD29	30	up-regulated	0.102971480755918
ANKRD29	60	up-regulated	0.129021954290936
ANKRD29	120	up-regulated	0.464823954609159
ANKRD29	180	up-regulated	0.779113891415885
ANKRD29	240	up-regulated	0.80713100929443
ANKRD29	300	up-regulated	0.895401403359338
ANKRD29	360	up-regulated	1.73326585297602
ANKRD29	420	up-regulated	1.6595351799124
ANKRD29	480	up-regulated	1.99846364046905
ANKRD29	600	up-regulated	2.20951425586129
ANKRD29	720	up-regulated	2.49934720531904
HSD11B1	0	up-regulated	0
HSD11B1	30	up-regulated	0.00154783241580692
HSD11B1	60	up-regulated	0.154341003747593
HSD11B1	120	up-regulated	0.193479051975851
HSD11B1	180	up-regulated	0.190604506060781
HSD11B1	240	up-regulated	0.365951806880038
HSD11B1	300	up-regulated	0.723132563403837
HSD11B1	360	up-regulated	0.671390736932581
HSD11B1	420	up-regulated	1.01371967289519
HSD11B1	480	up-regulated	1.2982997184871
HSD11B1	600	up-regulated	2.43410072487755
HSD11B1	720	up-regulated	2.5732082149467
FGA	0	up-regulated	0
FGA	30	up-regulated	0.128279480583002
FGA	60	up-regulated	0.254011885621304
FGA	120	up-regulated	0.253839359746827
FGA	180	up-regulated	0.257922472109453
FGA	240	up-regulated	0.413115989110887
FGA	300	up-regulated	0.819195519706809
FGA	360	up-regulated	1.08359420501841
FGA	420	up-regulated	1.55647464114172
FGA	480	up-regulated	1.65682162611179
FGA	600	up-regulated	2.404803023303
FGA	720	up-regulated	2.52637249285673
PMEPA1	0	down-regulated	0
PMEPA1	30	down-regulated	0.000802129471657809
PMEPA1	60	down-regulated	-0.558215037354165
PMEPA1	120	down-regulated	-1.11544287946041
PMEPA1	180	down-regulated	-1.51162215680918
PMEPA1	240	down-regulated	-1.45549873586044
PMEPA1	300	down-regulated	-1.58305624479741
PMEPA1	360	down-regulated	-1.82655709339351
PMEPA1	420	down-regulated	-2.08242119136529
PMEPA1	480	down-regulated	-2.17211473516134
PMEPA1	600	down-regulated	-2.52563209565036
PMEPA1	720	down-regulated	-2.83581432696473
MORC4	0	down-regulated	0
MORC4	30	down-regulated	0.245476570271699
MORC4	60	down-regulated	-0.320360269756675
MORC4	120	down-regulated	-0.6013890411808
MORC4	180	down-regulated	-0.774254735252407
MORC4	240	down-regulated	-0.940202887685144
MORC4	300	down-regulated	-1.09573490468749
MORC4	360	down-regulated	-1.4922629219559
MORC4	420	down-regulated	-1.84801221580865
MORC4	480	down-regulated	-1.92574859990376
MORC4	600	down-regulated	-2.39724579035333
MORC4	720	down-regulated	-2.49269271281452
HASPIN	0	down-regulated	0
HASPIN	30	down-regulated	-0.16535666312119
HASPIN	60	down-regulated	-0.0764600073142878
HASPIN	120	down-regulated	-0.127792908490437
HASPIN	180	down-regulated	-0.127190111752274
HASPIN	240	down-regulated	-0.318752569911474
HASPIN	300	down-regulated	-0.484606275957114
HASPIN	360	down-regulated	-0.372718741049069
HASPIN	420	down-regulated	-1.45036067816294
HASPIN	480	down-regulated	-1.57612311343009
HASPIN	600	down-regulated	-2.07964874666041
HASPIN	720	down-regulated	-2.70157804999812
PDE1C	0	down-regulated	0
PDE1C	30	down-regulated	0.0274534936928461
PDE1C	60	down-regulated	-0.316761378173321
PDE1C	120	down-regulated	-0.606403156496006
PDE1C	180	down-regulated	-0.915581434519572
PDE1C	240	down-regulated	-1.09991309500913
PDE1C	300	down-regulated	-1.63709140150792
PDE1C	360	down-regulated	-1.9193034235195
PDE1C	420	down-regulated	-2.02315924817322
PDE1C	480	down-regulated	-2.08779367616197
PDE1C	600	down-regulated	-2.4678168076394
PDE1C	720	down-regulated	-2.43995522147274
NABP1	0	up-regulated	0
NABP1	30	up-regulated	-0.0171835197661226
NABP1	60	up-regulated	0.467444442247022
NABP1	120	up-regulated	0.303160542801368
NABP1	180	up-regulated	0.0885255682504324
NABP1	240	up-regulated	0.376138251548978
NABP1	300	up-regulated	0.905250114722934
NABP1	360	up-regulated	1.79921720262958
NABP1	420	up-regulated	1.34188659301063
NABP1	480	up-regulated	1.45942695693173
NABP1	600	up-regulated	2.00382921456706
NABP1	720	up-regulated	2.62362749301614
ACE	0	up-regulated	0
ACE	30	up-regulated	0.102363730977853
ACE	60	up-regulated	0.472108586837512
ACE	120	up-regulated	0.734415647468261
ACE	180	up-regulated	1.18358063943143
ACE	240	up-regulated	1.28792987381187
ACE	300	up-regulated	1.49442222768098
ACE	360	up-regulated	1.58266682335155
ACE	420	up-regulated	1.49199550130004
ACE	480	up-regulated	1.82798679931571
ACE	600	up-regulated	2.7305084015364
ACE	720	up-regulated	2.84533992504214
SFRP1	0	down-regulated	0
SFRP1	30	down-regulated	-0.00627924767224575
SFRP1	60	down-regulated	-0.871997436332092
SFRP1	120	down-regulated	-0.644041670332192
SFRP1	180	down-regulated	-1.01962749289716
SFRP1	240	down-regulated	-0.964660187772752
SFRP1	300	down-regulated	-1.54991307539539
SFRP1	360	down-regulated	-1.56818731886652
SFRP1	420	down-regulated	-1.62389195501706
SFRP1	480	down-regulated	-1.65653210560514
SFRP1	600	down-regulated	-2.59530389573622
SFRP1	720	down-regulated	-3.00648012669419
MMP28	0	up-regulated	0
